pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2y,q2,q1,estatosec,ls3,a4,soct2,idio2,np1,cp6,cp7,cp8,cp13,cp20,it1,l1,immig1,immig2,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,aoj11,aoj12,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,pr3d,pr3e,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,undocimmig1,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,ecuvb2017b1,ecuvb2017b2,ecuvb2017b3,ecudolar,ecudolar2,ecude1,ecude2,ecude3,ecude4,for5,exp_b,mil10a,mil10e,mil10oas,mil10un,wf1,cct1b,ed2a,ed2b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q10b,q10ca,q16,q14,q10d,q10e,q11n,q12c,q12bn,q12,q12m,q12f,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,sent1,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea6,iarea7,sexi,colori,agequota,srvyrid,nationality,formatq,sex
Ecuador,705,ECU16_0705,35,Guayas,Guayaquil,103,Urban,Large City,Spanish,14nov2016,1,Costa Urbana,"Large (more than 100,000)",1991,25,Female,1,Very Satisfied,"Drug addiction, consumption of drugs",Same,Same,No,Never,Never,Never,Never,Never,Somewhat Trustworthy,3,Strongly Agree,They take jobs that Ecuadorians don't want,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,1,Somewhat Safe,Little,4,A Lot,5,6,6,A Lot,6,5,6,5,6,5,6,6,5,6,Very Good,Well,Satisfied,Satisfied,Satisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,5,Strongly Agree,5,6,5,Strongly Agree,6,5,6,Set 1,5,A Little Likely,4,Very Serious,Satisfied,"No, it is not justified",8,2,9,3,2,7,7,Enough,Enough,Enough,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),Some,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,Yes,Good,Japan,Set 1,Somewhat Trustworthy,Not Very Trustworthy,Don't Know,Untrustworthy,No,No,Not Applicable,Both,13,Secondary incomplete,Never or almost never,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,336-360,No,Not Applicable,"Yes, only from Spain",Rarely,No,"Good enough, with no major problems",Increased,Married,3,1,1,0,1,Mestizo,Daily,Daily,Rented,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Correct local partner,4,Neither High Nor Low,A Little,None,A Lot,None,None,None,Female,3,18-30,2,Ecuadoran,Android (STG),Female
Ecuador,1424,ECU16_1424,32,Guayas,Guayaquil,96,Urban,Large City,Spanish,15nov2016,1,Costa Urbana,"Large (more than 100,000)",1954,62,Male,1,Very Satisfied,"Economy, problems with, crisis of",Better,Better,Yes,Once a Week,Never,Once or Twice a Year,Once or Twice a Year,Not Applicable,Untrustworthy,7,Strongly Agree,Don't Know,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,20,Somewhat Safe,A lot,6,A Lot,Not at All,4,A Lot,A Lot,4,A Lot,4,4,A Lot,3,6,A Lot,4,Not at All,Very Good,Very Well,Very Satisfied,Satisfied,Very Satisfied,Between 10 and 30 minutes,More than 1 hour and up to 3 hours,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,4,Strongly Agree,Strongly Agree,Strongly Agree,6,Set 2,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Satisfied,"Yes, it is justified",9,Strongly approve,7,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Too Much,Too Much,Too Much,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,No,Less than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),A lot,Would vote for a candidate or party of the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Have Own Currency,Good,Yes,No,No,Good,China,Set 1,Not Very Trustworthy,Untrustworthy,Untrustworthy,Untrustworthy,No,No,Not Applicable,Both,16,Secondary incomplete,Once a week,Very Important,Evangelical and Protestant,Actively looking for a job,Not Applicable,Not Applicable,136-200,No,Not Applicable,"Yes, only from the United States",Every day,No,"Not enough, and are stretched",Remained the same,Single,1,None,4,1,3,Other,Never,Daily,Another Situation,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Correct local partner,5,Neither High Nor Low,A Lot,Some,Some,None,None,None,Female,4,46+,7,Ecuadoran,Android (STG),Male
Ecuador,1319,ECU16_1319,24,Guayas,Guayaquil,70,Urban,Large City,Spanish,15nov2016,1,Costa Urbana,"Large (more than 100,000)",1964,52,Female,1,Very Satisfied,Politicians,Better,Better,No,Once or Twice a Month,Never,Never,Once or Twice a Year,Never,Somewhat Trustworthy,8,Neither Agree nor Disagree,They take jobs away from Ecuadorians,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"Yes, it is justified",No,Not Applicable,Somewhat Safe,Some,5,6,6,6,A Lot,A Lot,A Lot,Don't Know,6,6,6,A Lot,A Lot,A Lot,6,Don't Know,Good,Neither well nor poorly,Satisfied,Very Satisfied,Satisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,6,5,6,3,5,6,3,6,6,Set 2,6,Very Likely,Environment as priority,Very Serious,Satisfied,"Yes, it is justified",8,Strongly approve,2,9,Strongly approve,Strongly approve,2,Enough,Enough,Very Little,Very Little,No,No,No,No,No,Not Applicable,No,No,No,Less than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Some,Would vote for a candidate or party of the current president/administration,Not Applicable,Cynthia Viteri (Partido Social Cristiano),Not Applicable,Maintain Dollarization,Very Good,Yes,No,Yes,Bad,Japan,Set 1,Don't Know,Somewhat Trustworthy,Don't Know,Don't Know,No,No,Both,Not Applicable,7,Primary complete,Once a month,Very Important,Evangelical and Protestant,Working,Salaried employee in the private sector,396-410,661-780,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Increased,Single,6,2,3,2,1,Mestizo,Rarely,Daily,Owned,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Correct local partner,3,Neither High Nor Low,None,None,None,None,None,None,Female,4,46+,5,Ecuadoran,Android (STG),Female
Ecuador,1044,ECU16_1044,33,Guayas,Guayaquil,97,Urban,Large City,Spanish,12nov2016,1,Costa Urbana,"Large (more than 100,000)",1964,52,Female,1,Very Satisfied,"Economy, problems with, crisis of",Same,Same,No,Once a Week,Never,Never,Never,Once a Week,Very Trustworthy,5,Neither Agree nor Disagree,They take jobs that Ecuadorians don't want,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"Yes, it is justified",No,Not Applicable,Somewhat Unsafe,None,Not at All,6,4,5,3,A Lot,A Lot,4,2,Not at All,6,5,4,5,4,Don't Know,Very Good,Poorly,Very Satisfied,Not Applicable,Satisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,2,4,4,6,5,Strongly Agree,6,3,5,Set 2,5,Somewhat Likely,4,Very Serious,Dissatisfied,"No, it is not justified",2,3,3,Strongly disapprove,3,Strongly disapprove,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,No,Not Applicable,Not Applicable,No,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,None (Blank ballot),Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),None,Would vote for a candidate or party of the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Maintain Dollarization,Good,Yes,No,No,Bad,China,Set 1,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Not Applicable,Both,13,Primary complete,Once a week,Very Important,Evangelical and Protestant,Actively looking for a job,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Decreased,Married,6,2,3,2,1,Mestizo,Daily,Daily,Owned,Yes,Yes,Yes,One,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Correct local partner,5,High,A Little,None,A Little,None,None,None,Female,4,46+,7,Ecuadoran,Android (STG),Female
Ecuador,1185,ECU16_1185,25,Guayas,Guayaquil,74,Urban,Large City,Spanish,15nov2016,1,Costa Urbana,"Large (more than 100,000)",1963,53,Male,1,Somewhat Satisfied,Don't Know,Same,Same,No,Once a Week,Never,Once a Week,Never,Not Applicable,Somewhat Trustworthy,5,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Somewhat Safe,Some,5,5,5,5,6,A Lot,6,A Lot,6,6,6,6,6,A Lot,3,4,Very Good,Very Well,Satisfied,Satisfied,Satisfied,Less than 10 minutes,More than 30 minutes and up to an hour,5,5,6,6,6,6,6,6,6,Set 2,Strongly Agree,Somewhat Likely,6,Somewhat Serious,Satisfied,"Yes, it is justified",2,4,4,5,5,2,2,Enough,Enough,Enough,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,No,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),Some,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Good,Yes,No,Yes,Good,China,Set 2,Somewhat Trustworthy,Somewhat Trustworthy,Very Trustworthy,Very Trustworthy,Yes,Yes,Not Applicable,Both,10,Primary incomplete,Once a week,Somewhat Important,Evangelical and Protestant,Student,Not Applicable,Not Applicable,136-200,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Remained the same,Single,9,1,None,Not Applicable,Not Applicable,Mestizo,Never,Daily,Owned,Yes,No,Yes,One,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Don't Know,3,Neither High Nor Low,None,None,A Lot,A Little,A Little,None,Female,4,46+,3,Ecuadoran,Android (STG),Male
Ecuador,1046,ECU16_1046,40,Bolívar,Las Naves,16,Urban,Small City,Spanish,23nov2016,1,Sierra Urbana,"Small (less than 25,000)",1995,21,Female,3,Somewhat Satisfied,Other,Worse,Worse,No,Never,Once or Twice a Month,Never,Once or Twice a Year,Never,Very Trustworthy,3,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Unsafe,A lot,2,5,2,A Lot,6,A Lot,A Lot,A Lot,A Lot,5,6,2,A Lot,A Lot,A Lot,3,Very Good,Very Well,Very Satisfied,Very Satisfied,Dissatisfied,Less than 10 minutes,Between 10 and 30 minutes,2,3,4,Strongly Disagree,6,Strongly Agree,4,5,3,Set 2,Strongly Agree,Not Likely at All,Economic growth as priority,Very Serious,Dissatisfied,"No, it is not justified",8,Strongly disapprove,2,4,Strongly disapprove,2,Strongly approve,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,No,No,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,A lot,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Have Own Currency,Good,No,Not Applicable,Not Applicable,Not Applicable,Mexico,Set 1,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Public,Not Applicable,6,None,Never or almost never,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and are stretched",Remained the same,Common law marriage (living together),3,1,1,1,0,Mestizo,A few times a week,Daily,Rented,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,The National Government,6,Low,Some,None,Some,None,None,None,Male,7,18-30,4,Ecuadoran,Android (STG),Female
Ecuador,358,ECU16_0358,56,Los Ríos,Quevedo,141,Urban,Large City,Spanish,17nov2016,1,Costa Urbana,"Large (more than 100,000)",1984,32,Male,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,Yes,Once or Twice a Month,No Response,Never,Never,Not Applicable,Somewhat Trustworthy,Left,Neither Agree nor Disagree,They take jobs that Ecuadorians don't want,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,3,Very Unsafe,A lot,4,5,5,4,A Lot,A Lot,A Lot,5,3,6,4,Not at All,A Lot,6,A Lot,6,Good,Neither well nor poorly,Dissatisfied,Satisfied,Dissatisfied,More than 3 hours,Between 10 and 30 minutes,4,Strongly Agree,6,4,5,Strongly Agree,Strongly Agree,5,6,Set 2,Strongly Agree,Somewhat Likely,Economic growth as priority,Somewhat Serious,Dissatisfied,"No, it is not justified",Strongly approve,7,6,5,5,Strongly disapprove,Don't Know,Very Little,Very Little,Enough,Very Little,Yes,Yes,No,No,No,Not Applicable,Yes,Yes,No,Don't Know,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,None,Would vote a candidate or party different from the current president/administration,Lenin Moreno (Alianza País),Not Applicable,Not Applicable,Have Own Currency,Good,Yes,No,No,Good,United States,Set 2,Don't Know,Don't Know,Not Very Trustworthy,Don't Know,No,Yes,Not Applicable,Both,18+,Secondary incomplete,Once a week,Very Important,Catholic,Working,Salaried employee in the private sector,506-570,506-570,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Increased,Common law marriage (living together),3,1,3,1,2,Mestizo,Rarely,Daily,Borrowed or Shared,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Don't Know,3,Neither High Nor Low,Some,Some,A Lot,None,Some,None,Male,2,31-45,6,Ecuadoran,Android (STG),Male
Ecuador,412,ECU16_0412,17,Guayas,Durán,63,Urban,Large City,Spanish,29nov2016,1,Costa Urbana,"Large (more than 100,000)",1972,44,Male,1,Somewhat Satisfied,"Water, lack of",Same,Same,No,Never,Once or Twice a Month,Never,Never,Not Applicable,Not Very Trustworthy,5,Somewhat Disagree,No Response,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","Yes, it is justified",Yes,5,Somewhat Safe,Some,Not at All,4,4,4,4,A Lot,4,4,3,2,A Lot,4,6,4,4,4,Good,Well,Satisfied,Satisfied,Dissatisfied,More than 3 hours,More than 3 hours,4,5,4,4,4,Strongly Agree,4,4,4,Set 1,5,A Little Likely,Economic growth as priority,Very Serious,Satisfied,"Yes, it is justified",6,6,7,5,6,6,4,Too Much,Very Little,Very Little,Very Little,No,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Little,Would vote for a candidate or party of the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Don't Know,Good,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 2,Don't Know,Somewhat Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Not Applicable,Both,13,Secondary complete,Never or almost never,Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Increased,Single,5,2,None,Not Applicable,Not Applicable,Don't Know,A few times a week,Daily,Owned,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Correct local partner,3,Neither High Nor Low,None,None,A Lot,None,None,None,Female,4,31-45,3,Ecuadoran,Android (STG),Male
Ecuador,601,ECU16_0601,62,Pichincha,Quito,201,Urban,National Capital (Metropolitan area),Spanish,12nov2016,1,Sierra Urbana,"Large (more than 100,000)",1999,17,Male,1,Somewhat Satisfied,"Economy, problems with, crisis of",Same,Same,No,Never,Once or Twice a Year,Once or Twice a Month,Never,Not Applicable,Somewhat Trustworthy,6,Neither Agree nor Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Somewhat Safe,A lot,3,6,4,5,6,A Lot,5,6,5,3,Not at All,4,A Lot,5,6,A Lot,Neither Good nor Bad (Fair),Well,Dissatisfied,Satisfied,Very Satisfied,More than 1 hour and up to 3 hours,Between 10 and 30 minutes,4,Strongly Agree,5,6,2,Strongly Agree,5,Strongly Agree,4,Set 2,6,A Little Likely,4,Somewhat Serious,Dissatisfied,"Yes, it is justified",8,Strongly disapprove,Strongly approve,5,3,Strongly disapprove,Strongly disapprove,Enough,Very Little,Very Little,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Half of them,Yes,Yes,Did not vote,Not Applicable,No,Not Applicable,Little,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Have Own Currency,Good,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 2,Don't Know,Somewhat Trustworthy,Somewhat Trustworthy,Very Trustworthy,Don't Know,No,Not Applicable,Private,12,University complete,Never or almost never,Somewhat Important,Catholic,Student,Not Applicable,Not Applicable,411-450,No,Not Applicable,No,Not Applicable,Yes,"Good enough, with no major problems",Remained the same,Single,4,1,None,Not Applicable,Not Applicable,White,Daily,A few times a week,Owned,Yes,Yes,Yes,One,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Other,2,Neither High Nor Low,None,A Little,A Little,None,None,None,Male,3,18-30,18,Ecuadoran,Android (STG),Male
Ecuador,636,ECU16_0636,62,Pichincha,Quito,200,Urban,National Capital (Metropolitan area),Spanish,12nov2016,1,Sierra Urbana,"Large (more than 100,000)",1964,52,Male,1,Very Satisfied,Corruption,Worse,Worse,No,Once or Twice a Year,Once or Twice a Month,Never,Never,Not Applicable,Somewhat Trustworthy,5,Strongly Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,1,Somewhat Safe,None,4,2,4,Not at All,Not at All,5,Not at All,Not at All,2,Not at All,3,5,2,5,Not at All,4,Good,Poorly,Dissatisfied,Not Applicable,Very Dissatisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,2,3,Strongly Agree,Strongly Agree,6,Strongly Agree,2,Strongly Disagree,Strongly Disagree,Set 2,4,Somewhat Likely,4,Very Serious,Very Dissatisfied,"Yes, it is justified",6,7,7,7,4,7,7,Enough,Too Much,Enough,Enough,No,No,No,No,No,Not Applicable,Not Applicable,No,Yes,More than half of them,Yes,Yes,Voted,None (Null ballot),No,Not Applicable,Little,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Other response/None/Blank/Null/Didn't vote,Not Applicable,Not Applicable,Maintain Dollarization,Very Good,Yes,No,Yes,Good,Singapore,Set 1,Not Very Trustworthy,Somewhat Trustworthy,Untrustworthy,Untrustworthy,No,No,Not Applicable,Both,18+,Secondary incomplete,Once or twice a year,Somewhat Important,None (Believes in a Supreme Entity but does not belong to any religion),Working,Salaried employee of government or state-owned enterprise,More than $1000,More than $1000,No,Not Applicable,"Yes, only from the United States",Once or twice a week,No,"Good enough, with no major problems",Remained the same,Married,3,1,1,0,1,Mestizo,Daily,A few times a week,Owned,Yes,Yes,Yes,One,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,The National Government,3,Neither High Nor Low,None,Some,Some,None,None,None,Female,4,46+,10,Ecuadoran,Android (STG),Male
Ecuador,586,ECU16_0586,32,Guayas,Guayaquil,94,Urban,Large City,Spanish,10nov2016,1,Costa Urbana,"Large (more than 100,000)",1956,60,Female,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Never,Never,Never,Once a Week,Somewhat Trustworthy,5,Somewhat Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",Yes,1,Somewhat Safe,None,2,A Lot,3,3,3,A Lot,4,2,2,Not at All,Not at All,2,3,Not at All,6,A Lot,Good,Neither well nor poorly,Satisfied,Dissatisfied,Very Dissatisfied,More than 1 hour and up to 3 hours,Between 10 and 30 minutes,Strongly Disagree,Strongly Agree,6,5,4,Strongly Agree,Strongly Disagree,2,6,Set 1,2,Somewhat Likely,4,Somewhat Serious,Very Dissatisfied,"No, it is not justified",7,2,2,7,2,Strongly disapprove,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,No,No,No,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,None (Null ballot),No,Not Applicable,Little,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Other response/None/Blank/Null/Didn't vote,Not Applicable,Maintain Dollarization,Good,Yes,No,No,Very Bad,Japan,Set 1,Don't Know,Very Trustworthy,Somewhat Trustworthy,Somewhat Trustworthy,No,No,Public,Not Applicable,7,Primary complete,More than once a week,Very Important,Evangelical and Protestant,Working,Self-employed,Less than $135,451-505,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Decreased,Married,6,None,6,0,6,Mestizo,A few times a week,Daily,Owned,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,The President of the Republic,3,High,None,None,A Little,None,None,None,Female,4,46+,7,Ecuadoran,Android (STG),Female
